t,mag
135737.940,0.942
135737.960,0.976
135737.980,1.139
135738.000,0.987
135738.020,1.039
135738.040,1.031
135738.060,0.950
135738.080,0.998
135738.100,1.058
135738.120,1.060
135738.140,1.087
135738.160,1.207
135738.180,0.935
135738.200,0.739
135738.220,0.762
135738.240,0.881
135738.260,1.023
135738.280,1.053
135738.300,1.228
135738.320,1.121
135738.340,0.765
135738.360,1.037
135738.380,1.259
135738.400,1.001
135738.420,1.080
135738.440,1.076
135738.460,1.017
135738.480,0.996
135738.500,0.952
135738.520,0.944
135738.540,1.222
135738.560,1.036
135738.580,1.004
135738.600,1.006
135738.620,1.028
135738.640,0.800
135738.660,0.955
135738.680,1.056
135738.700,1.033
135738.720,1.106
135738.740,0.974
135738.760,0.706
135738.780,1.285
135738.800,1.029
135738.820,1.217
135738.840,1.015
135738.860,0.992
135738.880,1.052
135738.900,1.188
135738.920,1.113
135738.940,0.936
135738.960,0.579
135738.980,0.589
135739.000,0.683
135739.020,1.051
135739.040,1.569
135739.060,1.401
135739.080,1.117
135739.100,1.130
135739.120,1.238
135739.140,1.143
135739.160,1.168
135739.180,1.200
135739.200,1.026
135739.220,0.877
135739.240,0.881
135739.260,1.000
135739.280,1.173
135739.300,0.856
135739.320,0.816
135739.340,0.817
135739.360,0.907
135739.380,0.936
135739.400,1.070
135739.420,0.959
135739.440,1.033
135739.460,1.016
135739.480,1.056
135739.500,1.064
135739.520,1.024
135739.540,1.027
135739.560,1.061
135739.580,0.996
135739.600,0.998
135739.620,0.965
135739.640,0.974
135739.660,0.988
135739.680,0.977
135739.700,0.981
135739.720,0.994
135739.740,0.989
135739.760,0.996
135739.780,1.018
135739.800,1.014
135739.820,1.024
135739.840,1.011
135739.860,1.005
135739.880,1.027
135739.900,0.987
135739.920,1.038
135739.940,0.982
135739.960,0.988
135739.980,0.975
135740.016,0.991
135740.036,1.004
135740.056,1.025
135740.076,0.999
135740.096,1.093
135740.116,0.966
135740.136,1.018
135740.156,1.013
135740.176,1.016
135740.196,1.017
135740.216,0.999
135740.236,1.001
135740.256,0.990
135740.276,1.021
135740.296,1.015
135740.316,1.000
135740.336,1.003
135740.356,1.016
135740.376,1.001
135740.396,1.035
135740.416,1.028
135740.436,1.015
135740.456,1.002
135740.476,1.052
135740.496,1.021
135740.516,1.041
135740.536,1.015
135740.556,1.008
135740.576,0.971
135740.596,0.963
135740.616,0.899
135740.636,0.975
135740.656,0.912
135740.676,0.868
135740.696,0.950
135740.716,0.890
135740.736,1.170
135740.756,1.118
135740.776,1.017
135740.796,1.103
135740.816,1.088
135740.836,1.151
135740.856,1.154
135740.876,1.078
135740.896,1.001
135740.916,0.981
135740.936,1.070
135740.956,0.965
135740.976,1.010
135740.996,0.990
135741.016,1.077
135741.036,0.936
135741.056,0.996
135741.076,0.932
135741.096,0.990
135741.116,1.024
135741.136,1.017
135741.156,0.997
135741.176,1.027
135741.196,1.009
135741.216,1.098
135741.236,0.916
135741.256,1.000
135741.276,1.008
135741.296,0.971
135741.316,1.003
135741.336,1.011
135741.356,0.941
135741.376,0.968
135741.396,0.949
135741.416,1.139
135741.436,1.008
135741.456,0.759
135741.476,1.367
135741.496,1.101
135741.516,0.925
135741.536,0.864
135741.556,0.923
135741.576,1.012
135741.596,1.180
135741.616,1.001
135741.636,1.014
135741.656,0.961
135741.676,1.122
135741.696,1.067
135741.716,0.975
135741.736,1.002
135741.756,0.931
135741.776,0.923
135741.796,0.951
135741.816,1.406
135741.836,1.029
135741.856,0.911
135741.876,1.002
135741.896,1.156
135741.916,0.967
135741.936,0.993
135741.956,1.055
135741.976,1.262
135741.996,0.943
135742.016,1.004
135742.036,1.037
135742.056,0.954
135742.076,0.787
135742.096,0.892
135742.116,1.015
135742.136,0.979
135742.156,0.940
135742.176,0.976
135742.196,0.983
135742.216,0.908
135742.236,0.968
135742.256,1.060
135742.276,0.928
135742.296,0.933
135742.316,0.965
135742.336,0.979
135742.356,0.996
135742.376,0.961
135742.396,0.979
135742.416,0.960
135742.436,0.967
135742.456,1.015
135742.476,0.995
135742.496,0.971
135742.516,0.982
135742.536,0.981
135742.556,0.984
135742.576,0.963
135742.596,0.949
135742.616,0.930
135742.636,0.982
135742.656,0.932
135742.676,0.939
135742.696,1.041
135742.716,1.010
135742.736,1.237
135742.756,0.970
135742.776,0.894
135742.796,0.835
135742.816,0.918
135742.836,0.987
135742.856,0.919
135742.876,0.945
135742.896,1.032
135742.916,0.984
135742.936,0.932
135742.956,0.967
135742.976,0.965
135742.996,0.869
135743.016,0.922
135743.036,1.044
135743.056,1.017
135743.076,0.976
135743.096,1.005
135743.116,1.085
135743.136,1.061
135743.156,0.917
135743.176,0.936
135743.196,0.975
135743.216,0.935
135743.236,0.949
135743.256,0.897
135743.276,0.855
135743.296,1.023
135743.316,0.978
135743.336,1.030
135743.356,0.981
135743.376,0.986
135743.396,1.003
135743.416,1.029
135743.436,1.005
135743.456,0.949
135743.476,0.938
135743.496,0.986
135743.516,0.969
135743.536,1.012
135743.556,0.968
135743.576,0.934
135743.596,0.944
135743.616,0.978
135743.636,0.995
135743.656,1.038
135743.676,1.149
135743.696,1.052
135743.716,0.909
135743.736,0.973
135743.756,0.864
135743.776,0.909
135743.796,0.911
135743.816,0.892
135743.836,0.935
135743.856,0.938
135743.876,0.943
135743.896,0.959
135743.916,0.976
135743.936,0.989
135743.956,0.993
135743.976,0.964
135743.996,0.969
135744.016,0.926
135744.036,0.938
135744.056,0.923
135744.076,1.039
135744.096,0.879
135744.116,0.970
135744.136,1.061
135744.156,1.009
135744.176,1.011
135744.196,0.997
135744.216,0.925
135744.236,0.907
135744.256,0.918
135744.276,0.923
135744.296,0.946
135744.316,0.960
135744.336,1.043
135744.356,1.056
135744.376,1.041
135744.396,0.997
135744.416,0.967
135744.436,1.002
135744.456,1.014
135744.476,1.051
135744.496,1.033
135744.516,0.989
135744.536,0.989
135744.556,1.026
135744.576,1.031
135744.596,0.969
135744.616,0.774
135744.636,0.918
135744.656,0.884
135744.676,0.980
135744.696,0.947
135744.716,0.996
135744.736,1.024
135744.756,0.922
135744.776,0.970
135744.796,0.969
135744.816,0.996
135744.836,0.868
135744.856,0.935
135744.876,0.940
135744.896,1.033
135744.916,0.980
135744.936,0.969
135744.956,1.003
135744.976,1.028
135744.996,0.958
135745.016,1.001
135745.036,0.903
135745.056,0.927
135745.076,0.925
135745.096,0.945
135745.116,0.991
135745.136,0.933
135745.156,0.987
135745.176,1.052
135745.196,0.919
135745.216,0.999
135745.236,0.988
135745.256,1.001
135745.276,0.954
135745.296,0.996
135745.316,0.954
135745.336,1.026
135745.356,1.018
135745.376,0.918
135745.396,0.857
135745.416,0.961
135745.436,0.909
135745.456,0.901
135745.476,0.871
135745.496,1.047
135745.516,1.051
135745.536,1.022
135745.556,1.013
135745.576,0.994
135745.596,0.932
135745.616,1.044
135745.636,0.956
135745.656,0.963
135745.676,1.007
135745.696,1.022
135745.716,1.014
135745.736,0.941
135745.756,0.934
135745.776,0.942
135745.796,0.961
135745.816,0.999
135745.836,1.220
135745.856,1.400
135745.876,1.019
135745.896,0.907
135745.916,1.073
135745.936,1.061
135745.956,1.034
135745.976,0.922
135745.996,0.921
135746.016,1.148
135746.036,1.106
135746.056,1.170
135746.076,1.089
135746.096,1.028
135746.116,0.965
135746.136,0.858
135746.156,0.899
135746.176,0.970
135746.196,0.948
135746.216,0.892
135746.236,0.976
135746.256,1.022
135746.276,1.005
135746.296,0.994
135746.316,1.008
135746.336,0.996
135746.356,0.988
135746.376,1.003
135746.396,0.981
135746.416,0.956
135746.436,0.984
135746.456,1.013
135746.476,1.114
135746.496,1.023
135746.516,0.727
135746.536,1.113
135746.556,1.009
135746.576,1.028
135746.596,0.949
135746.616,0.992
135746.636,1.027
135746.656,1.019
135746.676,0.998
135746.696,1.064
135746.716,0.960
135746.736,1.021
135746.756,0.996
135746.776,0.987
135746.796,0.939
135746.816,0.943
135746.836,0.950
135746.856,0.942
135746.876,0.982
135746.896,1.003
135746.916,0.952
135746.936,1.056
135746.956,0.955
135746.976,0.953
135747.000,0.921
135747.020,0.953
135747.040,0.939
135747.060,1.039
135747.080,1.078
135747.100,1.072
135747.120,0.914
135747.140,1.015
135747.160,1.096
135747.180,1.037
135747.200,1.090
135747.220,1.071
135747.240,1.018
135747.260,1.133
135747.280,1.166
135747.300,1.078
135747.320,0.994
135747.340,1.054
135747.360,1.288
135747.380,1.078
135747.400,1.124
135747.420,1.104
135747.440,1.232
135747.460,1.171
135747.480,1.133
135747.500,0.965
135747.520,0.804
135747.540,0.626
135747.560,0.747
135747.580,0.831
135747.600,0.725
135747.620,0.631
135747.640,0.789
135747.660,1.044
135747.680,1.001
135747.700,0.973
135747.720,0.821
135747.740,0.951
135747.760,1.005
135747.780,0.967
135747.800,1.042
135747.820,0.961
135747.840,0.916
135747.860,0.888
135747.880,0.967
135747.900,0.980
135747.920,0.807
135747.940,0.983
135747.960,0.928
135747.980,0.945
135748.000,1.020
135748.020,0.914
135748.040,0.803
135748.060,0.661
135748.080,0.874
135748.100,1.012
135748.120,1.185
135748.140,1.097
135748.160,0.646
135748.180,0.761
135748.200,1.092
135748.220,1.047
135748.240,0.935
135748.260,0.811
135748.280,0.936
135748.300,1.092
135748.320,0.952
135748.340,0.997
135748.360,0.960
135748.380,0.793
135748.400,0.762
135748.420,0.930
135748.440,1.258
135748.460,0.760
135748.480,0.845
135748.500,1.049
135748.520,1.037
135748.540,0.915
135748.560,0.907
135748.580,0.917
135748.600,0.989
135748.620,0.857
135748.640,0.957
135748.660,0.884
135748.680,0.881
135748.700,0.949
135748.720,0.978
135748.740,0.945
135748.760,0.991
135748.780,1.039
135748.800,0.974
135748.820,0.835
135748.840,0.726
135748.860,0.889
135748.880,0.946
135748.900,1.046
135748.920,0.938
135748.940,0.906
135748.960,0.923
135748.980,0.921
135749.000,0.994
135749.020,0.991
135749.040,0.899
135749.060,0.965
135749.080,0.932
135749.100,0.869
135749.120,1.102
135749.140,0.974
135749.160,1.022
135749.180,0.980
135749.200,0.989
135749.220,0.974
135749.240,0.979
135749.260,1.043
135749.280,1.018
135749.300,0.992
135749.320,0.939
135749.340,0.916
135749.360,0.977
135749.380,1.050
135749.400,1.072
135749.420,1.009
135749.440,0.928
135749.460,0.989
135749.480,1.070
135749.500,0.989
135749.520,0.938
135749.540,0.901
135749.560,0.910
135749.580,0.993
135749.600,1.048
135749.620,0.999
135749.640,0.914
135749.660,0.933
135749.680,0.977
135749.700,0.981
135749.720,0.962
135749.740,0.980
135749.760,1.010
135749.780,1.033
135749.800,0.977
135749.820,0.976
135749.840,0.973
135749.860,0.945
135749.880,0.970
135749.900,1.005
135749.920,1.030
135749.940,1.051
135749.960,0.994
135749.980,0.867
135750.000,0.896
135750.016,0.985
135750.036,1.006
135750.056,0.891
135750.076,0.934
135750.096,1.039
135750.116,1.037
135750.136,1.068
135750.156,0.935
135750.176,0.968
135750.196,0.985
135750.216,0.912
135750.236,0.987
135750.256,1.002
135750.276,0.961
135750.296,1.168
135750.316,0.793
135750.336,0.899
135750.356,1.045
135750.376,1.110
135750.396,1.011
135750.416,0.911
135750.436,0.961
135750.456,1.171
135750.476,1.329
135750.496,1.062
135750.516,0.926
135750.536,1.061
135750.556,1.007
135750.576,1.176
135750.596,0.985
135750.616,1.041
135750.636,0.992
135750.656,1.049
135750.676,1.006
135750.696,1.005
135750.716,1.043
135750.736,1.037
135750.756,0.926
135750.776,0.962
135750.796,0.983
135750.816,1.092
135750.836,1.077
135750.856,0.920
135750.876,0.912
135750.896,0.967
135750.916,1.029
135750.936,1.038
135750.956,1.136
135750.976,1.036
135750.996,0.994
135751.016,0.992
135751.036,0.876
135751.056,1.098
135751.076,1.037
135751.096,0.997
135751.116,0.988
135751.136,1.053
135751.156,1.057
135751.176,1.013
135751.196,1.036
135751.216,1.055
135751.236,1.096
135751.256,1.016
135751.276,1.002
135751.296,1.036
135751.316,0.951
135751.336,0.998
135751.356,1.053
135751.376,0.932
135751.396,1.023
135751.416,1.019
135751.436,1.045
135751.456,0.977
135751.476,0.999
135751.496,1.011
135751.516,0.983
135751.536,1.004
135751.556,1.052
135751.576,1.044
135751.596,1.022
135751.616,1.039
135751.636,0.957
135751.656,0.924
135751.676,1.008
135751.696,0.994
135751.716,0.972
135751.736,0.984
135751.756,1.029
135751.776,0.966
135751.796,0.975
135751.816,1.037
135751.836,1.025
135751.856,0.983
135751.876,1.025
135751.896,0.976
135751.916,1.009
135751.936,1.081
135751.956,0.996
135751.976,1.040
135751.996,1.020
135752.000,0.986
135752.020,1.001
135752.040,0.996
135752.060,1.005
135752.080,1.025
135752.100,1.144
135752.120,1.000
135752.140,0.915
135752.160,0.993
135752.180,1.071
135752.200,1.205
135752.220,1.340
135752.240,1.614
135752.260,1.571
135752.280,0.653
135752.300,0.828
135752.320,0.799
135752.340,0.906
135752.360,1.055
135752.380,0.926
135752.400,0.822
135752.420,0.808
135752.440,0.891
135752.460,1.017
135752.480,1.049
135752.500,1.067
135752.520,0.905
135752.540,1.089
135752.560,1.007
135752.580,1.025
135752.600,0.914
135752.620,0.890
135752.640,0.926
135752.660,1.007
135752.680,1.006
135752.700,1.003
135752.720,1.077
135752.740,0.885
135752.760,0.944
135752.780,1.003
135752.800,1.093
135752.820,1.111
135752.840,0.984
135752.860,1.046
135752.880,0.947
135752.900,0.962
135752.920,0.943
135752.940,0.949
135752.960,1.297
135752.980,0.942
135753.000,0.923
135753.020,1.004
135753.040,1.083
135753.060,1.052
135753.080,1.098
135753.100,0.950
135753.120,0.921
135753.140,0.984
135753.160,0.986
135753.180,1.023
135753.200,1.024
135753.220,0.959
135753.240,0.949
135753.260,0.948
135753.280,1.022
135753.300,1.013
135753.320,0.999
135753.340,1.029
135753.360,1.020
135753.380,1.044
135753.400,1.165
135753.420,1.082
135753.440,0.928
135753.460,0.947
135753.480,0.928
135753.500,0.936
135753.520,0.913
135753.540,0.902
135753.560,0.872
135753.580,0.979
135753.600,0.914
135753.620,0.945
135753.640,0.931
135753.660,0.950
135753.680,0.977
135753.700,1.032
135753.720,0.841
135753.740,0.817
135753.760,0.680
135753.780,0.843
135753.800,1.102
135753.820,1.064
135753.840,0.937
135753.860,0.871
135753.880,1.024
135753.900,1.130
135753.920,1.069
135753.940,0.980
135753.960,0.945
135753.980,0.947
135754.016,0.944
135754.036,1.008
135754.056,1.008
135754.076,1.028
135754.096,0.911
135754.116,0.906
135754.136,0.918
135754.156,0.888
135754.176,0.923
135754.196,0.990
135754.216,1.003
135754.236,0.930
135754.256,0.938
135754.276,0.985
135754.296,0.906
135754.316,0.867
135754.336,0.931
135754.356,0.934
135754.376,0.887
135754.396,0.780
135754.416,0.888
135754.436,1.087
135754.456,1.082
135754.476,1.016
135754.496,0.955
135754.516,0.885
135754.536,0.928
135754.556,1.055
135754.576,1.017
135754.596,0.909
135754.616,0.930
135754.636,1.035
135754.656,1.014
135754.676,1.030
135754.696,1.001
135754.716,1.002
135754.736,1.003
135754.756,1.046
135754.776,1.063
135754.796,0.950
135754.816,0.929
135754.836,0.981
135754.856,1.022
135754.876,0.986
135754.896,0.910
135754.916,0.919
135754.936,0.979
135754.956,0.959
135754.976,0.990
135754.996,1.044
135755.016,1.030
135755.036,0.999
135755.056,0.991
135755.076,0.995
135755.096,0.932
135755.116,0.850
135755.136,0.874
135755.156,0.715
135755.176,0.950
135755.196,0.859
135755.216,0.732
135755.236,0.890
135755.256,0.809
135755.276,0.911
135755.296,0.924
135755.316,0.955
135755.336,0.934
135755.356,1.135
135755.376,1.048
135755.396,0.848
135755.416,0.861
135755.436,0.844
135755.456,0.808
135755.476,0.799
135755.496,0.918
135755.516,0.902
135755.536,0.995
135755.556,1.141
135755.576,1.117
135755.596,1.049
135755.616,1.026
135755.636,1.036
135755.656,0.938
135755.676,0.996
135755.696,0.989
135755.716,1.330
135755.736,1.225
135755.756,0.972
135755.776,0.984
135755.796,1.060
135755.816,0.899
135755.836,1.012
135755.856,1.080
135755.876,1.133
135755.896,1.019
135755.916,0.898
135755.936,0.835
135755.956,0.943
135755.976,0.957
135755.996,1.027
135756.016,0.961
135756.036,1.017
135756.056,0.949
135756.076,0.903
135756.096,1.040
135756.116,1.050
135756.136,1.043
135756.156,1.067
135756.176,1.029
135756.196,1.024
135756.216,0.941
135756.236,1.026
135756.256,0.962
135756.276,1.014
135756.296,1.121
135756.316,1.116
135756.336,1.133
135756.356,0.933
135756.376,0.956
135756.396,1.034
135756.416,1.207
135756.436,1.237
135756.456,0.924
135756.476,0.862
135756.496,0.786
135756.516,0.868
135756.536,0.901
135756.556,0.808
135756.576,0.878
135756.596,1.168
135756.616,1.159
135756.636,1.022
135756.656,0.967
135756.676,0.860
135756.696,0.795
135756.716,0.900
135756.736,0.967
135756.756,1.064
135756.776,0.897
135756.796,0.897
135756.816,0.922
135756.836,1.038
135756.856,1.126
135756.876,0.750
135756.896,1.070
135756.916,0.886
135756.936,0.991
135756.956,1.006
135756.976,1.012
135756.996,0.988
135757.016,1.005
135757.036,1.024
135757.056,0.930
135757.076,0.727
135757.096,0.704
135757.116,0.862
135757.136,1.083
135757.156,1.200
135757.176,1.119
135757.196,1.021
135757.216,1.017
135757.236,0.923
135757.256,1.023
135757.276,1.067
135757.296,1.007
135757.316,1.012
135757.336,1.008
135757.356,1.054
135757.376,0.961
135757.396,0.773
135757.416,1.025
135757.436,0.995
135757.456,0.959
135757.476,0.995
135757.496,0.947
135757.516,0.959
135757.536,0.975
135757.556,0.992
135757.576,1.023
135757.596,1.006
135757.616,0.973
135757.636,0.989
135757.656,1.002
135757.676,1.023
135757.696,0.969
135757.716,0.907
135757.736,0.873
135757.756,0.913
135757.776,0.961
135757.796,1.016
135757.816,1.081
135757.836,0.885
135757.856,0.908
135757.876,0.998
135757.896,1.001
135757.916,1.007
135757.936,0.989
135757.956,0.960
135757.976,0.989
135757.996,1.057
135758.016,1.053
135758.036,0.942
135758.056,0.665
135758.076,0.732
135758.096,0.846
135758.116,1.432
135758.136,1.119
135758.156,1.064
135758.176,1.220
135758.196,1.218
135758.216,1.018
135758.236,0.903
135758.256,0.886
135758.276,0.941
135758.296,0.981
135758.316,1.052
135758.336,0.934
135758.356,0.868
135758.376,0.920
135758.396,1.107
135758.416,1.099
135758.436,1.023
135758.456,1.007
135758.476,1.066
135758.496,1.145
135758.516,1.180
135758.536,1.082
135758.556,0.772
135758.576,1.053
135758.596,1.058
135758.616,1.123
135758.636,1.125
135758.656,1.060
135758.676,1.025
135758.696,0.933
135758.716,0.962
135758.736,1.005
135758.756,0.966
135758.776,0.993
135758.796,0.982
135758.816,1.049
135758.836,1.048
135758.856,0.976
135758.876,1.031
135758.896,1.031
135758.916,1.016
135758.936,1.004
135758.956,1.024
135758.976,0.998
135758.996,0.984
135759.016,1.018
135759.036,1.110
135759.056,1.008
135759.076,0.926
135759.096,0.918
135759.116,0.963
135759.136,1.033
135759.156,1.044
135759.176,1.038
135759.196,1.010
135759.216,1.061
135759.236,1.006
135759.256,1.014
135759.276,1.024
135759.296,1.010
135759.316,1.014
135759.336,0.965
135759.356,1.029
135759.376,1.058
135759.396,1.054
135759.416,1.022
135759.436,0.982
135759.456,0.974
135759.476,1.000
135759.496,1.038
135759.516,1.020
135759.536,0.992
135759.556,1.031
135759.576,1.014
135759.596,0.970
135759.616,0.985
135759.636,1.020
135759.656,0.965
135759.676,1.000
135759.696,1.016
135759.716,1.008
135759.736,1.108
135759.756,0.958
135759.776,1.022
135759.796,1.034
