t_s,ax,ay,az
20.6200,0.0000,0.0000,0.0288
20.6250,0.0000,0.0000,0.0117
20.6300,0.0000,0.0000,0.0535
20.6350,0.0000,0.0000,0.0430
20.6400,0.0000,0.0000,0.0504
20.6450,0.0000,0.0000,0.0747
20.6500,0.0000,0.0000,0.0121
20.6550,0.0000,0.0000,0.0133
20.6600,0.0000,0.0000,0.0404
20.6650,0.0000,0.0000,0.1082
20.6700,0.0000,0.0000,0.0079
20.6750,0.0000,0.0000,0.1249
20.6800,0.0000,0.0000,0.0988
20.6850,0.0000,0.0000,0.0587
20.6900,0.0000,0.0000,0.0460
20.6950,0.0000,0.0000,0.0451
20.7000,0.0000,0.0000,0.0007
20.7050,0.0000,0.0000,0.0474
20.7100,0.0000,0.0000,0.0150
20.7150,0.0000,0.0000,0.0241
20.7200,0.0000,0.0000,0.0392
20.7250,0.0000,0.0000,0.0118
20.7300,0.0000,0.0000,0.0806
20.7350,0.0000,0.0000,0.0647
20.7400,0.0000,0.0000,0.0053
20.7450,0.0000,0.0000,0.0172
20.7500,0.0000,0.0000,0.0551
20.7550,0.0000,0.0000,0.0225
20.7600,0.0000,0.0000,0.0003
20.7650,0.0000,0.0000,0.0341
20.7700,0.0000,0.0000,0.0525
20.7750,0.0000,0.0000,0.0682
20.7800,0.0000,0.0000,0.0452
20.7850,0.0000,0.0000,0.0273
20.7900,0.0000,0.0000,0.0286
20.7950,0.0000,0.0000,0.0340
20.8000,0.0000,0.0000,0.0883
20.8050,0.0000,0.0000,0.0388
20.8100,0.0000,0.0000,0.0366
20.8150,0.0000,0.0000,0.0293
20.8200,0.0000,0.0000,0.1148
20.8250,0.0000,0.0000,0.0777
20.8300,0.0000,0.0000,0.0108
20.8350,0.0000,0.0000,0.0194
20.8400,0.0000,0.0000,0.0855
20.8450,0.0000,0.0000,0.0211
20.8500,0.0000,0.0000,0.0586
20.8550,0.0000,0.0000,0.0060
20.8600,0.0000,0.0000,0.0554
20.8650,0.0000,0.0000,0.0155
20.8700,0.0000,0.0000,0.0198
20.8750,0.0000,0.0000,0.0399
20.8800,0.0000,0.0000,0.0108
20.8850,0.0000,0.0000,0.0498
20.8900,0.0000,0.0000,0.0385
20.8950,0.0000,0.0000,0.0059
20.9000,0.0000,0.0000,0.0506
20.9050,0.0000,0.0000,0.0380
20.9100,0.0000,0.0000,0.0030
20.9150,0.0000,0.0000,0.0401
20.9200,0.0000,0.0000,0.0079
20.9250,0.0000,0.0000,0.0039
20.9300,0.0000,0.0000,0.0512
20.9350,0.0000,0.0000,0.0269
20.9400,0.0000,0.0000,0.0026
20.9450,0.0000,0.0000,0.0305
20.9500,0.0000,0.0000,0.0432
20.9550,0.0000,0.0000,0.0627
20.9600,0.0000,0.0000,0.0555
20.9650,0.0000,0.0000,0.0566
20.9700,0.0000,0.0000,0.0476
20.9750,0.0000,0.0000,0.0111
20.9800,0.0000,0.0000,0.0605
20.9850,0.0000,0.0000,0.0025
20.9900,0.0000,0.0000,0.0343
20.9950,0.0000,0.0000,0.0585
21.0000,0.0000,0.0000,0.1326
21.0050,0.0000,0.0000,0.0174
21.0100,0.0000,0.0000,0.0817
21.0150,0.0000,0.0000,0.0025
21.0200,0.0000,0.0000,0.0239
21.0250,0.0000,0.0000,0.0377
21.0300,0.0000,0.0000,0.0032
21.0350,0.0000,0.0000,0.0301
21.0400,0.0000,0.0000,0.0757
21.0450,0.0000,0.0000,0.0030
21.0500,0.0000,0.0000,0.0562
21.0550,0.0000,0.0000,0.0153
21.0600,0.0000,0.0000,0.0251
21.0650,0.0000,0.0000,0.0396
21.0700,0.0000,0.0000,0.0426
21.0750,0.0000,0.0000,0.0236
21.0800,0.0000,0.0000,0.0677
21.0850,0.0000,0.0000,0.0089
21.0900,0.0000,0.0000,0.0174
21.0950,0.0000,0.0000,0.0076
21.1000,0.0000,0.0000,0.0886
21.1050,0.0000,0.0000,0.0096
21.1100,0.0000,0.0000,0.0043
21.1150,0.0000,0.0000,0.0453
21.1200,0.0000,0.0000,0.0401
21.1250,0.0000,0.0000,0.0551
21.1300,0.0000,0.0000,0.0320
21.1350,0.0000,0.0000,0.0235
21.1400,0.0000,0.0000,0.0276
21.1450,0.0000,0.0000,0.0137
21.1500,0.0000,0.0000,0.0483
21.1550,0.0000,0.0000,0.0012
21.1600,0.0000,0.0000,0.0190
21.1650,0.0000,0.0000,0.0602
21.1700,0.0000,0.0000,0.0891
21.1750,0.0000,0.0000,0.0607
21.1800,0.0000,0.0000,0.0013
21.1850,0.0000,0.0000,0.0108
21.1900,0.0000,0.0000,0.0370
21.1950,0.0000,0.0000,0.0150
21.2000,0.0000,0.0000,0.0249
21.2050,0.0000,0.0000,0.0082
21.2100,0.0000,0.0000,0.0370
21.2150,0.0000,0.0000,0.0690
21.2200,0.0000,0.0000,0.0550
21.2250,0.0000,0.0000,0.0097
21.2300,0.0000,0.0000,0.0163
21.2350,0.0000,0.0000,0.1074
21.2400,0.0000,0.0000,0.0186
21.2450,0.0000,0.0000,0.0114
21.2500,0.0000,0.0000,0.0562
21.2550,0.0000,0.0000,0.0844
21.2600,0.0000,0.0000,0.0149
21.2650,0.0000,0.0000,0.1644
21.2700,0.0000,0.0000,0.0383
21.2750,0.0000,0.0000,0.0247
21.2800,0.0000,0.0000,0.0441
21.2850,0.0000,0.0000,0.0514
21.2900,0.0000,0.0000,0.0523
21.2950,0.0000,0.0000,0.0185
21.3000,0.0000,0.0000,0.0810
21.3050,0.0000,0.0000,0.0390
21.3100,0.0000,0.0000,0.0891
21.3150,0.0000,0.0000,0.0191
21.3200,0.0000,0.0000,0.0227
21.3250,0.0000,0.0000,0.0120
21.3300,0.0000,0.0000,0.0198
21.3350,0.0000,0.0000,0.0022
21.3400,0.0000,0.0000,0.0003
21.3450,0.0000,0.0000,0.0209
21.3500,0.0000,0.0000,0.0257
21.3550,0.0000,0.0000,0.0128
21.3600,0.0000,0.0000,0.0883
21.3650,0.0000,0.0000,0.0029
21.3700,0.0000,0.0000,0.1343
21.3750,0.0000,0.0000,0.0478
21.3800,0.0000,0.0000,0.0421
21.3850,0.0000,0.0000,0.1022
21.3900,0.0000,0.0000,0.0300
21.3950,0.0000,0.0000,0.0755
21.4000,0.0000,0.0000,0.1002
21.4050,0.0000,0.0000,0.1508
21.4100,0.0000,0.0000,0.0356
21.4150,0.0000,0.0000,0.0334
21.4200,0.0000,0.0000,0.0589
21.4250,0.0000,0.0000,0.0102
21.4300,0.0000,0.0000,0.0104
21.4350,0.0000,0.0000,0.0138
21.4400,0.0000,0.0000,0.0655
21.4450,0.0000,0.0000,0.0422
21.4500,0.0000,0.0000,0.0736
21.4550,0.0000,0.0000,0.0306
21.4600,0.0000,0.0000,0.0309
21.4650,0.0000,0.0000,0.0464
21.4700,0.0000,0.0000,0.0188
21.4750,0.0000,0.0000,0.0187
21.4800,0.0000,0.0000,0.0828
21.4850,0.0000,0.0000,0.1549
21.4900,0.0000,0.0000,0.0083
21.4950,0.0000,0.0000,0.0803
21.5000,0.0000,0.0000,5.3429
21.5050,0.0000,0.0000,5.1248
21.5100,0.0000,0.0000,5.4424
21.5150,0.0000,0.0000,5.2623
21.5200,0.0000,0.0000,5.0193
21.5250,0.0000,0.0000,5.0448
21.5300,0.0000,0.0000,1.1155
21.5350,0.0000,0.0000,1.1528
21.5400,0.0000,0.0000,0.9955
21.5450,0.0000,0.0000,0.9327
21.5500,0.0000,0.0000,0.9580
21.5550,0.0000,0.0000,0.9800
21.5600,0.0000,0.0000,1.1026
21.5650,0.0000,0.0000,1.0416
21.5700,0.0000,0.0000,1.1230
21.5750,0.0000,0.0000,1.0695
21.5800,0.0000,0.0000,0.8899
21.5850,0.0000,0.0000,0.7615
21.5900,0.0000,0.0000,0.9976
21.5950,0.0000,0.0000,1.1428
21.6000,0.0000,0.0000,0.9675
21.6050,0.0000,0.0000,0.9088
21.6100,0.0000,0.0000,0.9631
21.6150,0.0000,0.0000,1.1122
21.6200,0.0000,0.0000,1.0617
21.6250,0.0000,0.0000,0.9057
21.6300,0.0000,0.0000,1.0113
21.6350,0.0000,0.0000,0.9358
21.6400,0.0000,0.0000,0.9668
21.6450,0.0000,0.0000,1.0949
21.6500,0.0000,0.0000,1.0111
21.6550,0.0000,0.0000,1.0707
21.6600,0.0000,0.0000,0.8263
21.6650,0.0000,0.0000,1.1345
21.6700,0.0000,0.0000,0.7981
21.6750,0.0000,0.0000,0.6821
21.6800,0.0000,0.0000,0.9577
21.6850,0.0000,0.0000,1.0919
21.6900,0.0000,0.0000,1.0049
21.6950,0.0000,0.0000,1.1370
21.7000,0.0000,0.0000,1.1512
21.7050,0.0000,0.0000,1.1483
21.7100,0.0000,0.0000,0.9648
21.7150,0.0000,0.0000,1.0117
21.7200,0.0000,0.0000,0.8680
21.7250,0.0000,0.0000,0.9900
21.7300,0.0000,0.0000,1.0295
21.7350,0.0000,0.0000,1.0892
21.7400,0.0000,0.0000,0.7854
21.7450,0.0000,0.0000,0.6155
21.7500,0.0000,0.0000,0.9187
21.7550,0.0000,0.0000,0.9355
21.7600,0.0000,0.0000,1.0954
21.7650,0.0000,0.0000,1.0123
21.7700,0.0000,0.0000,0.9981
21.7750,0.0000,0.0000,1.1155
21.7800,0.0000,0.0000,0.8969
21.7850,0.0000,0.0000,1.0192
21.7900,0.0000,0.0000,1.1308
21.7950,0.0000,0.0000,1.2254
21.8000,0.0000,0.0000,1.1701
21.8050,0.0000,0.0000,0.9255
21.8100,0.0000,0.0000,1.1266
21.8150,0.0000,0.0000,0.9186
21.8200,0.0000,0.0000,0.9786
21.8250,0.0000,0.0000,0.8560
21.8300,0.0000,0.0000,0.8634
21.8350,0.0000,0.0000,0.7859
21.8400,0.0000,0.0000,0.9263
21.8450,0.0000,0.0000,0.7772
21.8500,0.0000,0.0000,0.8991
21.8550,0.0000,0.0000,0.9110
21.8600,0.0000,0.0000,1.0651
21.8650,0.0000,0.0000,0.7399
21.8700,0.0000,0.0000,0.9884
21.8750,0.0000,0.0000,1.0528
21.8800,0.0000,0.0000,1.0702
21.8850,0.0000,0.0000,0.9842
21.8900,0.0000,0.0000,1.0135
21.8950,0.0000,0.0000,1.0521
21.9000,0.0000,0.0000,1.0315
21.9050,0.0000,0.0000,1.0688
21.9100,0.0000,0.0000,1.1268
21.9150,0.0000,0.0000,1.2441
21.9200,0.0000,0.0000,0.9946
21.9250,0.0000,0.0000,0.9849
21.9300,0.0000,0.0000,1.0800
21.9350,0.0000,0.0000,0.9201
21.9400,0.0000,0.0000,0.9742
21.9450,0.0000,0.0000,0.8698
21.9500,0.0000,0.0000,1.0078
21.9550,0.0000,0.0000,0.9770
21.9600,0.0000,0.0000,1.0076
21.9650,0.0000,0.0000,0.9555
21.9700,0.0000,0.0000,0.8849
21.9750,0.0000,0.0000,1.0045
21.9800,0.0000,0.0000,0.9002
21.9850,0.0000,0.0000,0.8799
21.9900,0.0000,0.0000,1.0012
21.9950,0.0000,0.0000,0.8932
22.0000,0.0000,0.0000,0.6451
22.0050,0.0000,0.0000,0.8895
22.0100,0.0000,0.0000,0.6787
22.0150,0.0000,0.0000,0.9105
22.0200,0.0000,0.0000,1.2047
22.0250,0.0000,0.0000,1.0437
22.0300,0.0000,0.0000,0.6526
22.0350,0.0000,0.0000,1.2272
22.0400,0.0000,0.0000,0.9394
22.0450,0.0000,0.0000,0.8794
22.0500,0.0000,0.0000,0.9756
22.0550,0.0000,0.0000,0.8945
22.0600,0.0000,0.0000,0.7721
22.0650,0.0000,0.0000,0.9318
22.0700,0.0000,0.0000,0.9862
22.0750,0.0000,0.0000,1.0011
22.0800,0.0000,0.0000,1.0067
22.0850,0.0000,0.0000,0.8992
22.0900,0.0000,0.0000,0.9729
22.0950,0.0000,0.0000,0.8287
22.1000,0.0000,0.0000,1.0452
22.1050,0.0000,0.0000,1.1867
22.1100,0.0000,0.0000,0.8979
22.1150,0.0000,0.0000,1.0300
22.1200,0.0000,0.0000,1.2510
22.1250,0.0000,0.0000,0.7473
22.1300,0.0000,0.0000,0.8028
22.1350,0.0000,0.0000,1.2453
22.1400,0.0000,0.0000,1.1262
22.1450,0.0000,0.0000,1.0953
22.1500,0.0000,0.0000,0.8832
22.1550,0.0000,0.0000,0.9145
22.1600,0.0000,0.0000,0.8758
22.1650,0.0000,0.0000,1.0229
22.1700,0.0000,0.0000,0.9017
22.1750,0.0000,0.0000,0.8474
22.1800,0.0000,0.0000,0.7987
22.1850,0.0000,0.0000,1.0361
22.1900,0.0000,0.0000,0.9295
22.1950,0.0000,0.0000,0.9988
22.2000,0.0000,0.0000,0.7175
22.2050,0.0000,0.0000,0.9676
22.2100,0.0000,0.0000,0.9638
22.2150,0.0000,0.0000,1.0520
22.2200,0.0000,0.0000,1.0180
22.2250,0.0000,0.0000,0.9196
22.2300,0.0000,0.0000,1.0551
22.2350,0.0000,0.0000,0.9305
22.2400,0.0000,0.0000,1.0051
22.2450,0.0000,0.0000,1.1416
22.2500,0.0000,0.0000,1.0594
22.2550,0.0000,0.0000,0.8698
22.2600,0.0000,0.0000,0.9469
22.2650,0.0000,0.0000,1.0173
22.2700,0.0000,0.0000,1.1418
22.2750,0.0000,0.0000,0.9631
22.2800,0.0000,0.0000,0.9480
22.2850,0.0000,0.0000,0.8499
22.2900,0.0000,0.0000,0.7525
22.2950,0.0000,0.0000,0.9874
22.3000,0.0000,0.0000,0.8943
22.3050,0.0000,0.0000,0.7819
22.3100,0.0000,0.0000,1.0311
22.3150,0.0000,0.0000,0.9088
22.3200,0.0000,0.0000,1.1189
22.3250,0.0000,0.0000,0.9243
22.3300,0.0000,0.0000,0.8762
22.3350,0.0000,0.0000,1.1171
22.3400,0.0000,0.0000,0.9104
22.3450,0.0000,0.0000,1.0683
22.3500,0.0000,0.0000,1.0483
22.3550,0.0000,0.0000,0.7568
22.3600,0.0000,0.0000,0.7739
22.3650,0.0000,0.0000,0.8263
22.3700,0.0000,0.0000,1.0307
22.3750,0.0000,0.0000,0.8623
22.3800,0.0000,0.0000,1.2048
22.3850,0.0000,0.0000,1.0814
22.3900,0.0000,0.0000,1.0722
22.3950,0.0000,0.0000,0.9988
22.4000,0.0000,0.0000,1.0705
22.4050,0.0000,0.0000,1.0398
22.4100,0.0000,0.0000,0.9568
22.4150,0.0000,0.0000,0.9191
22.4200,0.0000,0.0000,0.8287
22.4250,0.0000,0.0000,0.9532
22.4300,0.0000,0.0000,0.8259
22.4350,0.0000,0.0000,0.7258
22.4400,0.0000,0.0000,0.9306
22.4450,0.0000,0.0000,0.9128
22.4500,0.0000,0.0000,0.8694
22.4550,0.0000,0.0000,1.0572
22.4600,0.0000,0.0000,1.0746
22.4650,0.0000,0.0000,1.1524
22.4700,0.0000,0.0000,0.8780
22.4750,0.0000,0.0000,1.0374
22.4800,0.0000,0.0000,0.9840
22.4850,0.0000,0.0000,1.0950
22.4900,0.0000,0.0000,0.9705
22.4950,0.0000,0.0000,0.8954
22.5000,0.0000,0.0000,0.8493
22.5050,0.0000,0.0000,0.9505
22.5100,0.0000,0.0000,1.0617
22.5150,0.0000,0.0000,0.9962
22.5200,0.0000,0.0000,0.8420
22.5250,0.0000,0.0000,0.8246
22.5300,0.0000,0.0000,1.1369
22.5350,0.0000,0.0000,0.9448
22.5400,0.0000,0.0000,1.1251
22.5450,0.0000,0.0000,0.8677
22.5500,0.0000,0.0000,0.8478
22.5550,0.0000,0.0000,0.7147
22.5600,0.0000,0.0000,1.0834
22.5650,0.0000,0.0000,0.7994
22.5700,0.0000,0.0000,0.9050
22.5750,0.0000,0.0000,1.0370
22.5800,0.0000,0.0000,0.9686
22.5850,0.0000,0.0000,0.9303
22.5900,0.0000,0.0000,0.7746
22.5950,0.0000,0.0000,1.0969
22.6000,0.0000,0.0000,0.9131
22.6050,0.0000,0.0000,1.0867
22.6100,0.0000,0.0000,0.8524
22.6150,0.0000,0.0000,1.0915
22.6200,0.0000,0.0000,0.9714
22.6250,0.0000,0.0000,0.9144
22.6300,0.0000,0.0000,0.7523
22.6350,0.0000,0.0000,1.0786
22.6400,0.0000,0.0000,0.6705
22.6450,0.0000,0.0000,1.1233
22.6500,0.0000,0.0000,0.9330
22.6550,0.0000,0.0000,1.0931
22.6600,0.0000,0.0000,1.0644
22.6650,0.0000,0.0000,1.1663
22.6700,0.0000,0.0000,0.7304
22.6750,0.0000,0.0000,0.9809
22.6800,0.0000,0.0000,0.9174
22.6850,0.0000,0.0000,0.8662
22.6900,0.0000,0.0000,0.9803
22.6950,0.0000,0.0000,0.9175
22.7000,0.0000,0.0000,1.1411
22.7050,0.0000,0.0000,0.8589
22.7100,0.0000,0.0000,0.9585
22.7150,0.0000,0.0000,1.1110
22.7200,0.0000,0.0000,0.8757
22.7250,0.0000,0.0000,1.0641
22.7300,0.0000,0.0000,1.0796
22.7350,0.0000,0.0000,0.9125
22.7400,0.0000,0.0000,0.9233
22.7450,0.0000,0.0000,0.9375
22.7500,0.0000,0.0000,1.0833
22.7550,0.0000,0.0000,1.0035
22.7600,0.0000,0.0000,0.7097
22.7650,0.0000,0.0000,1.0889
22.7700,0.0000,0.0000,0.7291
22.7750,0.0000,0.0000,0.8489
22.7800,0.0000,0.0000,0.7087
22.7850,0.0000,0.0000,0.8321
22.7900,0.0000,0.0000,0.9456
22.7950,0.0000,0.0000,0.9825
22.8000,0.0000,0.0000,0.9598
22.8050,0.0000,0.0000,0.7829
22.8100,0.0000,0.0000,0.9862
22.8150,0.0000,0.0000,1.0375
22.8200,0.0000,0.0000,0.7058
22.8250,0.0000,0.0000,1.0047
22.8300,0.0000,0.0000,0.8975
22.8350,0.0000,0.0000,0.8480
22.8400,0.0000,0.0000,0.8602
22.8450,0.0000,0.0000,0.9115
22.8500,0.0000,0.0000,0.9004
22.8550,0.0000,0.0000,1.0079
22.8600,0.0000,0.0000,0.9522
22.8650,0.0000,0.0000,0.9365
22.8700,0.0000,0.0000,0.9107
22.8750,0.0000,0.0000,0.9541
22.8800,0.0000,0.0000,1.0891
22.8850,0.0000,0.0000,1.1206
22.8900,0.0000,0.0000,1.0563
22.8950,0.0000,0.0000,0.8546
22.9000,0.0000,0.0000,1.1469
22.9050,0.0000,0.0000,0.9199
22.9100,0.0000,0.0000,0.8052
22.9150,0.0000,0.0000,0.9248
22.9200,0.0000,0.0000,1.0190
22.9250,0.0000,0.0000,0.9681
22.9300,0.0000,0.0000,0.9648
22.9350,0.0000,0.0000,0.8496
22.9400,0.0000,0.0000,1.0567
22.9450,0.0000,0.0000,0.9468
22.9500,0.0000,0.0000,0.9500
22.9550,0.0000,0.0000,1.0483
22.9600,0.0000,0.0000,1.1045
22.9650,0.0000,0.0000,0.9045
22.9700,0.0000,0.0000,0.9666
22.9750,0.0000,0.0000,1.0126
22.9800,0.0000,0.0000,0.9507
22.9850,0.0000,0.0000,0.9589
22.9900,0.0000,0.0000,1.0155
22.9950,0.0000,0.0000,0.9165
23.0000,0.0000,0.0000,0.9890
23.0050,0.0000,0.0000,0.7326
23.0100,0.0000,0.0000,0.9325
23.0150,0.0000,0.0000,1.1261
23.0200,0.0000,0.0000,0.9214
23.0250,0.0000,0.0000,0.8502
23.0300,0.0000,0.0000,0.7609
23.0350,0.0000,0.0000,1.1039
23.0400,0.0000,0.0000,0.9675
23.0450,0.0000,0.0000,1.1291
23.0500,0.0000,0.0000,1.1301
23.0550,0.0000,0.0000,0.9820
23.0600,0.0000,0.0000,1.0937
23.0650,0.0000,0.0000,0.9536
23.0700,0.0000,0.0000,0.9663
23.0750,0.0000,0.0000,0.8703
23.0800,0.0000,0.0000,0.8910
23.0850,0.0000,0.0000,1.0611
23.0900,0.0000,0.0000,1.0557
23.0950,0.0000,0.0000,0.9054
23.1000,0.0000,0.0000,1.1236
23.1050,0.0000,0.0000,1.0213
23.1100,0.0000,0.0000,0.8375
23.1150,0.0000,0.0000,0.8986
23.1200,0.0000,0.0000,0.8817
23.1250,0.0000,0.0000,1.0006
23.1300,0.0000,0.0000,0.9620
23.1350,0.0000,0.0000,0.8930
23.1400,0.0000,0.0000,0.9769
23.1450,0.0000,0.0000,1.0576
23.1500,0.0000,0.0000,1.0593
23.1550,0.0000,0.0000,1.0128
23.1600,0.0000,0.0000,0.9293
23.1650,0.0000,0.0000,0.8769
23.1700,0.0000,0.0000,0.9010
23.1750,0.0000,0.0000,1.0083
23.1800,0.0000,0.0000,0.9767
23.1850,0.0000,0.0000,1.1687
23.1900,0.0000,0.0000,1.0478
23.1950,0.0000,0.0000,0.9623
23.2000,0.0000,0.0000,0.8752
23.2050,0.0000,0.0000,0.7046
23.2100,0.0000,0.0000,0.7442
23.2150,0.0000,0.0000,0.9179
23.2200,0.0000,0.0000,1.0778
23.2250,0.0000,0.0000,1.1806
23.2300,0.0000,0.0000,1.0549
23.2350,0.0000,0.0000,1.0441
23.2400,0.0000,0.0000,0.9993
23.2450,0.0000,0.0000,0.9973
23.2500,0.0000,0.0000,0.9980
23.2550,0.0000,0.0000,0.8815
23.2600,0.0000,0.0000,0.8660
23.2650,0.0000,0.0000,1.1414
23.2700,0.0000,0.0000,0.9906
23.2750,0.0000,0.0000,1.2318
23.2800,0.0000,0.0000,1.1249
23.2850,0.0000,0.0000,1.2958
23.2900,0.0000,0.0000,1.0940
23.2950,0.0000,0.0000,0.8947
23.3000,0.0000,0.0000,1.2101
23.3050,0.0000,0.0000,0.9065
23.3100,0.0000,0.0000,1.0936
23.3150,0.0000,0.0000,0.9682
23.3200,0.0000,0.0000,0.9113
23.3250,0.0000,0.0000,1.0514
23.3300,0.0000,0.0000,0.8561
23.3350,0.0000,0.0000,1.0522
23.3400,0.0000,0.0000,1.0682
23.3450,0.0000,0.0000,0.9181
23.3500,0.0000,0.0000,0.9109
23.3550,0.0000,0.0000,0.9689
23.3600,0.0000,0.0000,0.9659
23.3650,0.0000,0.0000,1.0161
23.3700,0.0000,0.0000,0.8431
23.3750,0.0000,0.0000,0.9608
23.3800,0.0000,0.0000,0.8016
23.3850,0.0000,0.0000,0.8732
23.3900,0.0000,0.0000,0.9097
23.3950,0.0000,0.0000,0.9936
23.4000,0.0000,0.0000,1.1221
23.4050,0.0000,0.0000,0.9691
23.4100,0.0000,0.0000,1.0562
23.4150,0.0000,0.0000,1.1421
23.4200,0.0000,0.0000,0.9797
23.4250,0.0000,0.0000,0.9184
23.4300,0.0000,0.0000,1.0144
23.4350,0.0000,0.0000,1.0596
23.4400,0.0000,0.0000,0.9009
23.4450,0.0000,0.0000,0.9699
23.4500,0.0000,0.0000,1.0311
23.4550,0.0000,0.0000,0.9435
23.4600,0.0000,0.0000,0.9595
23.4650,0.0000,0.0000,0.9682
23.4700,0.0000,0.0000,1.0316
23.4750,0.0000,0.0000,1.0689
23.4800,0.0000,0.0000,0.8946
23.4850,0.0000,0.0000,0.8602
23.4900,0.0000,0.0000,0.8088
23.4950,0.0000,0.0000,1.1039
23.5000,0.0000,0.0000,1.0922
23.5050,0.0000,0.0000,0.7880
23.5100,0.0000,0.0000,0.9355
23.5150,0.0000,0.0000,0.9138
23.5200,0.0000,0.0000,0.8323
23.5250,0.0000,0.0000,1.1255
23.5300,0.0000,0.0000,0.9932
23.5350,0.0000,0.0000,1.1047
23.5400,0.0000,0.0000,1.2996
23.5450,0.0000,0.0000,1.0159
23.5500,0.0000,0.0000,0.8914
23.5550,0.0000,0.0000,0.8334
23.5600,0.0000,0.0000,1.2158
23.5650,0.0000,0.0000,1.0896
23.5700,0.0000,0.0000,0.9378
23.5750,0.0000,0.0000,0.9666
23.5800,0.0000,0.0000,0.9905
23.5850,0.0000,0.0000,1.2005
23.5900,0.0000,0.0000,1.1932
23.5950,0.0000,0.0000,0.9209
23.6000,0.0000,0.0000,1.1772
23.6050,0.0000,0.0000,1.0676
23.6100,0.0000,0.0000,0.9806
23.6150,0.0000,0.0000,1.0991
23.6200,0.0000,0.0000,1.1740
23.6250,0.0000,0.0000,1.0801
23.6300,0.0000,0.0000,1.0138
23.6350,0.0000,0.0000,1.1347
23.6400,0.0000,0.0000,0.7714
23.6450,0.0000,0.0000,1.0272
23.6500,0.0000,0.0000,1.0027
23.6550,0.0000,0.0000,1.1835
23.6600,0.0000,0.0000,0.9074
23.6650,0.0000,0.0000,0.8694
23.6700,0.0000,0.0000,1.0794
23.6750,0.0000,0.0000,0.9597
23.6800,0.0000,0.0000,1.0615
23.6850,0.0000,0.0000,0.9950
23.6900,0.0000,0.0000,0.8419
23.6950,0.0000,0.0000,1.0814
23.7000,0.0000,0.0000,1.1213
23.7050,0.0000,0.0000,0.9667
23.7100,0.0000,0.0000,0.9519
23.7150,0.0000,0.0000,0.8654
23.7200,0.0000,0.0000,1.2244
23.7250,0.0000,0.0000,1.0923
23.7300,0.0000,0.0000,1.0682
23.7350,0.0000,0.0000,0.9781
23.7400,0.0000,0.0000,0.9801
23.7450,0.0000,0.0000,1.1507
23.7500,0.0000,0.0000,1.3138
23.7550,0.0000,0.0000,0.9206
23.7600,0.0000,0.0000,1.0851
23.7650,0.0000,0.0000,1.1463
23.7700,0.0000,0.0000,1.0651
23.7750,0.0000,0.0000,1.0646
23.7800,0.0000,0.0000,1.1002
23.7850,0.0000,0.0000,1.3115
23.7900,0.0000,0.0000,1.1042
23.7950,0.0000,0.0000,0.9933
23.8000,0.0000,0.0000,0.9164
23.8050,0.0000,0.0000,0.9193
23.8100,0.0000,0.0000,0.8192
23.8150,0.0000,0.0000,1.1146
23.8200,0.0000,0.0000,1.1205
23.8250,0.0000,0.0000,1.0913
23.8300,0.0000,0.0000,1.2378
23.8350,0.0000,0.0000,1.2149
23.8400,0.0000,0.0000,1.0801
23.8450,0.0000,0.0000,0.9157
23.8500,0.0000,0.0000,1.2408
23.8550,0.0000,0.0000,1.1658
23.8600,0.0000,0.0000,1.0876
23.8650,0.0000,0.0000,0.8045
23.8700,0.0000,0.0000,1.2082
23.8750,0.0000,0.0000,0.9797
23.8800,0.0000,0.0000,0.8274
23.8850,0.0000,0.0000,1.0554
23.8900,0.0000,0.0000,1.1916
23.8950,0.0000,0.0000,1.2182
23.9000,0.0000,0.0000,0.9985
23.9050,0.0000,0.0000,1.1649
23.9100,0.0000,0.0000,1.0539
23.9150,0.0000,0.0000,1.0346
23.9200,0.0000,0.0000,0.9296
23.9250,0.0000,0.0000,1.2325
23.9300,0.0000,0.0000,0.8334
23.9350,0.0000,0.0000,1.1952
23.9400,0.0000,0.0000,1.0275
23.9450,0.0000,0.0000,0.9612
23.9500,0.0000,0.0000,0.9337
23.9550,0.0000,0.0000,1.0512
23.9600,0.0000,0.0000,0.9465
23.9650,0.0000,0.0000,0.8853
23.9700,0.0000,0.0000,0.9991
23.9750,0.0000,0.0000,1.0462
23.9800,0.0000,0.0000,1.0954
23.9850,0.0000,0.0000,0.9893
23.9900,0.0000,0.0000,0.8973
23.9950,0.0000,0.0000,0.8814
24.0000,0.0000,0.0000,1.0104
24.0050,0.0000,0.0000,1.0577
24.0100,0.0000,0.0000,0.9957
24.0150,0.0000,0.0000,1.0313
24.0200,0.0000,0.0000,1.0867
24.0250,0.0000,0.0000,1.1204
24.0300,0.0000,0.0000,1.1228
24.0350,0.0000,0.0000,1.1873
24.0400,0.0000,0.0000,1.0486
24.0450,0.0000,0.0000,0.9192
24.0500,0.0000,0.0000,1.0934
24.0550,0.0000,0.0000,1.0352
24.0600,0.0000,0.0000,0.9982
24.0650,0.0000,0.0000,1.1420
24.0700,0.0000,0.0000,0.8756
24.0750,0.0000,0.0000,1.0073
24.0800,0.0000,0.0000,1.0287
24.0850,0.0000,0.0000,1.1741
24.0900,0.0000,0.0000,0.9689
24.0950,0.0000,0.0000,1.1237
24.1000,0.0000,0.0000,1.2364
24.1050,0.0000,0.0000,1.1188
24.1100,0.0000,0.0000,1.1735
